file,source,source_commit,source_sha256,selection
measurements/archived/esp32_deep.csv,pqc-wsn-bench-release/results/raw/esp32_full.csv,22bb5c8d41ced0a9d1e6dc780fe37b0334d448ad,7d931c2127845a367bf30673556f648e087dae323f71b5e7ca5e2f7925a80a59,signing rows for ML-DSA and archived Falcon/FN-DSA comparison
measurements/archived/rp2040_deep.csv,pqc-wsn-bench-release/results/raw/pico_full.csv,22bb5c8d41ced0a9d1e6dc780fe37b0334d448ad,33989be949e0538277f4d41705bc553f96e1b3d4e6f3be0bd78141f3465b1ffb,signing rows for ML-DSA and archived Falcon/FN-DSA comparison
measurements/archived/rp2040_unit1.csv,pqc-cortex-m0-benchmark/results/campaign_c/board1/mldsa.csv,3d75d76a16d05753a5f74ef6e721a8a575df4354,91aa4c003f99bb6e80bd278c082dffdc2ebfe65272894e7b59e3662b75e14e2c,signing rows for ML-DSA and archived Falcon/FN-DSA comparison
measurements/archived/rp2040_unit2.csv,pqc-cortex-m0-benchmark/results/campaign_c/board2/mldsa.csv,3d75d76a16d05753a5f74ef6e721a8a575df4354,a083c356854cff102d6e4b9bf1898043ec93528b8af66f9a9716a9b5b315e318,signing rows for ML-DSA and archived Falcon/FN-DSA comparison
measurements/archived/x86_iterations.csv,pqc-cortex-m0-benchmark/results/local_x86_10k/mldsa_rejection_10k_x86.csv,3d75d76a16d05753a5f74ef6e721a8a575df4354,2004b4aff45880b070f87419b2ca4048412f4e558d02277ec3399975ccc4215b,sign_iters rows only; original time_us column renamed iterations because these values are loop counts
measurements/signing/esp32/block_0.csv,recorded-data/runs/campaign_block_0/campaign.csv,measurement-record,499a2becd0df643a7d1215926a67c3af5b7d5d5f3e4918b0f223b42b16fccbcb,copied
measurements/signing/esp32/block_1.csv,recorded-data/runs/campaign_block_1/campaign.csv,measurement-record,71af02135107910a37e6a2c66aaba4f4a6f27c091fba2b3ae2446753c60c16a6,copied
measurements/signing/esp32/block_2.csv,recorded-data/runs/campaign_block_2/campaign.csv,measurement-record,a639a443020596459040e6460e81e415284611ebdf8d1c35c63e8c073373bc10,copied
measurements/signing/esp32/block_3.csv,recorded-data/runs/campaign_block_3/campaign.csv,measurement-record,b652ffc6eabcf681081d531909084c15b3449e49c8760f5c03053e70c0ec9840,copied
measurements/signing/esp32/block_4.csv,recorded-data/runs/campaign_block_4/campaign.csv,measurement-record,09bba42d473e3c3f09d6350de32257e0a4a040dc30818847b0311e84f5148774,copied
measurements/stages/esp32/campaign.csv,recorded-data/runs/esp32_stage_diag/campaign.csv,measurement-record,7f1fed8f1a6e50d2a6ba0428df34fdfc47fb399d45cb88e7ca4d5c7a6a494031,copied
measurements/stages/esp32/stage_events.csv,recorded-data/runs/esp32_stage_diag/stage_events.csv,measurement-record,bd6644f1fc3d0a6ae5cc33a7edcd57304ca66550b856176755598ec68517244b,copied
measurements/pilots/esp32/plain.csv,recorded-data/runs/pilot_plain/campaign.csv,measurement-record,9d4976d762bc5831d93cb3dc49e218473e67054367e6b33fa45c897e70ce4ddf,copied
measurements/pilots/esp32/counts.csv,recorded-data/runs/pilot_counts/campaign.csv,measurement-record,97ee2c612e084231cb22caf76019e16429187757aebeb6c8c898743b9212e9fe,copied
measurements/signing/rp2040/rp2040_1_set44.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set44.csv,measurement-record,d3b639ca68ef894bebcdd54267c3485ebe22ca26e3e9abf27a7558bbcb14bdfd,copied archive member
measurements/stages/rp2040/rp2040_1_set44_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set44_stages.csv,measurement-record,87053a5aa180faa7c25bad6afb2aed7ef53a3adcf83f083a991f6f6eee31a4d9,copied archive member
measurements/signing/rp2040/rp2040_1_set65.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set65.csv,measurement-record,6401e056ad61e5a6001b60ce847e0c526ef831fec07a910998e4099653a1e23e,copied archive member
measurements/stages/rp2040/rp2040_1_set65_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set65_stages.csv,measurement-record,1597c63fe31ee5a7c291ce6507b3cd20b90aaa15d6899b23c622588a2be19889,copied archive member
measurements/signing/rp2040/rp2040_1_set87.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set87.csv,measurement-record,ee510330eae47821bf30dea4f55d0564225f556acd101e364bf4d08d4f6d2b9e,copied archive member
measurements/stages/rp2040/rp2040_1_set87_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_1_set87_stages.csv,measurement-record,281ce6fcf14b313c1817402bb50983acc09880e4b3ffd37de68e4a039481d173,copied archive member
measurements/signing/rp2040/rp2040_2_set44.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set44.csv,measurement-record,90ddeb2f8a02275ebf964170ae962486eb04b40b500bd91f3956943ccc6ff6bf,copied archive member
measurements/stages/rp2040/rp2040_2_set44_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set44_stages.csv,measurement-record,7cab1b9b4c2f3aac74d4ac1103d236c473ab792094347e52c8860ebcc0ca58fe,copied archive member
measurements/signing/rp2040/rp2040_2_set65.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set65.csv,measurement-record,30891c3e2905aa971226cef84214ce9412cb6585d864cd4008bd39f70bbdc66d,copied archive member
measurements/stages/rp2040/rp2040_2_set65_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set65_stages.csv,measurement-record,f75739c1112de730b0cb46b987ded4b6fb7cee29e04753b112024b9af3b295b8,copied archive member
measurements/signing/rp2040/rp2040_2_set87.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set87.csv,measurement-record,c19515095aff2fcaecd03d3038a2dca597fcf2e2293cd94802e17fed674a28ed,copied archive member
measurements/stages/rp2040/rp2040_2_set87_stages.csv,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/analysis/rp2040_2_set87_stages.csv,measurement-record,a21210f009b1cd72daa58d865e4eef4abebad35de19bf40b060fa41791b006ec,copied archive member
measurements/pilots/rp2040/rp2040_1_set44.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_1/set44_pilot_20260908_191304_4d8860de/results.jsonl,measurement-record,d0d5d5e50aa6eeb2d4e8c696bb483718b9939d9e04496290f4100fcf96e85f62,copied archive member
measurements/pilots/rp2040/rp2040_1_set65.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_1/set65_pilot_20260908_224233_d9669048/results.jsonl,measurement-record,e87f48d8c6adf19d12acb96cc91c34f67557871c2ce54745d046b00a0f4f8e03,copied archive member
measurements/pilots/rp2040/rp2040_1_set87.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_1/set87_pilot_20260909_041203_9bd6ef62/results.jsonl,measurement-record,25c7d7acd1408eb3126519cffda8c56bfeae0e24b22880bb0d14cb2843407b2b,copied archive member
measurements/pilots/rp2040/rp2040_2_set44.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_2/set44_pilot_20260908_191304_b529201f/results.jsonl,measurement-record,cd64676f08913aacae73bfebea8695cdf9a8201709a2338eecf23f7e4b4e0e99,copied archive member
measurements/pilots/rp2040/rp2040_2_set65.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_2/set65_pilot_20260908_224144_c39c28e2/results.jsonl,measurement-record,739bff01c20f107428a41149da88a073c0ed227bea8a370064f2f0da14fc0811,copied archive member
measurements/pilots/rp2040/rp2040_2_set87.jsonl,recorded-data/runs/rp2040_20260908/archive::results/campaign_20260908_191304_56ba3992/rp2040_2/set87_pilot_20260909_041216_0763f5a2/results.jsonl,measurement-record,9d0cea53aa655d19728a78b650e728abf98dad9f4e6f68f86ad0f53411a57b6b,copied archive member
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_inline_100ms/telemetry_reports.csv,measurement-record,8c9ec89bb2b414a2bb02b73f2c1f90165e1ab0538cf26f006aa12474762f9049,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_inline_100ms/telemetry_hist.csv,measurement-record,1823f227976a369e0f43b0995df79d3706d2f97be4d51918e84aada9ac141613,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_inline_100ms/telemetry_acq_exceptions.csv,measurement-record,e3e4770b0fe619e88651ffac0d6cfaff975fa78dbd8e6d7ae4e2f734715ad5ce,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_inline_250ms/telemetry_reports.csv,measurement-record,e6fcce4a7e8dd176730441a2e413c0c45efb51045cafeb4829d3133957abb980,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_inline_250ms/telemetry_hist.csv,measurement-record,2c0c49697e3ae193445e4dbfd4f86f00e90890c7c0dee633fa65580e3c1376f1,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_inline_250ms/telemetry_acq_exceptions.csv,measurement-record,876702724c4b263984dcf19f041ac3834b62298f843e618d2dc587bf1ae48646,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_inline_1000ms/telemetry_reports.csv,measurement-record,de6418d385d6dc985d55e2d48bbea4249b918f51b0f72d039ebd276b80a869da,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_inline_1000ms/telemetry_hist.csv,measurement-record,bc9624a62407a0c9d05bcb1993b5a5c52f5c38d9416e828fdbe0b4f36fa2ee87,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_inline_1000ms/telemetry_acq_exceptions.csv,measurement-record,ca65c6610acce88c62a381558e1204760f91c7f4857962f8254cd90d98d5ade2,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_worker_100ms/telemetry_reports.csv,measurement-record,f7a53c45a3a87b90bab4d0225d3f03d1843dd651550b76d637b804a58d1577cd,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_worker_100ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_worker_100ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_worker_250ms/telemetry_reports.csv,measurement-record,f44761dcbe42b4bd47e08dc5a1ed82f2015c7e0d9aa93650b3f7f03c1bfe0aec,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_worker_250ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_worker_250ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r1_worker_1000ms/telemetry_reports.csv,measurement-record,8feeefe873333fb5ab42b7565a27d56f4aa074627e1c64662d2f63d80629fe96,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r1_worker_1000ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r1_worker_1000ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_inline_100ms/telemetry_reports.csv,measurement-record,b64a51a6aee7fca2dfbef5ad04f20014883fc246c91b9a376e55b3eed22fefbb,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_inline_100ms/telemetry_hist.csv,measurement-record,e8f8e700da7a3b0f9dd277b404044369644c77844b38ba933d9cfd9ae37cacd1,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_inline_100ms/telemetry_acq_exceptions.csv,measurement-record,b704e0aaa4c6f65b10a8a66fef4398b69a4c447ee1e445d7d6cdd8ecc12aa5ca,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_inline_250ms/telemetry_reports.csv,measurement-record,9a52aad5d09202139f4ed22a09fa11d68b7fcdaeefc147eb85579efee45aa696,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_inline_250ms/telemetry_hist.csv,measurement-record,afb84bd1c7b06355850113b4c4254566181ef2664aae9150862b59fdf0d62781,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_inline_250ms/telemetry_acq_exceptions.csv,measurement-record,94c47c3858c756ba291a7e1054080530cf4b5a5b506f54489b8cc8905a2b0f97,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_inline_1000ms/telemetry_reports.csv,measurement-record,fee7f0a1e51737f81c48f03d9c8ded8246c44205a27bb83f49220c7c136214c6,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_inline_1000ms/telemetry_hist.csv,measurement-record,fe033ec5ad355032a5097307d376bb20e5d5175e441d668a681d82b3217c18b7,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_inline_1000ms/telemetry_acq_exceptions.csv,measurement-record,c604e84a56fb0be4801311a6acaec75cbe7b41a9fc8a3d800e7935e0f108d86f,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_worker_100ms/telemetry_reports.csv,measurement-record,afd45c5de74d2912e9fb55f9b1f3582ed83b677caefab46eb9aeef0cdf1be225,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_worker_100ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_worker_100ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_worker_250ms/telemetry_reports.csv,measurement-record,5283c4368989be6c8164c560980b895033eb379b99836fab328a9ab796727e22,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_worker_250ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_worker_250ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r2_worker_1000ms/telemetry_reports.csv,measurement-record,22f3fe44123876734d544b8b37fa329560eaed4f72e13fb3daeef313c4563e21,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r2_worker_1000ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r2_worker_1000ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_inline_100ms/telemetry_reports.csv,measurement-record,21ef5b5c8b789b65777f4c4ab57ce84dca4f76e4e634e2c9bf1ab7400600ce19,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_inline_100ms/telemetry_hist.csv,measurement-record,b7eb5f05dfa6a2c7870b634f9730efdab8a81d1b1e89913a16d00027a3e6634e,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_inline_100ms/telemetry_acq_exceptions.csv,measurement-record,826157553dc89e471fac47584e7b3779506e758023c14f096d3d9bba27565b5d,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_inline_250ms/telemetry_reports.csv,measurement-record,178c7be5bbc4dac95624744decae06b3fc20e94cfb1fe7e01d09985b4b3d93cf,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_inline_250ms/telemetry_hist.csv,measurement-record,dea44575c4c1c1ce672fc04313695cbeace9289d7c5e7c9c37b09f2892fa2734,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_inline_250ms/telemetry_acq_exceptions.csv,measurement-record,8e58d573582c07d9609293ee2b94ba885329ea3daae10f83f75c27a82ef3deb8,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_inline_1000ms/telemetry_reports.csv,measurement-record,d511fb77e6dc8f16543c070be58a3f0043277f23e7c5e11dd0eef8b5cdea1ba2,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_inline_1000ms/telemetry_hist.csv,measurement-record,f6e7e55babece4b2165dd794fecc895f80bca06a6459049c393d544d66e9c10c,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_inline_1000ms/telemetry_acq_exceptions.csv,measurement-record,07769150453f3d3a3fd33158b7f265218deb620543611134945f9548120b05a3,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_worker_100ms/telemetry_reports.csv,measurement-record,44f2eed421f5f671302555136c621ff3ca419e787fe384084ba37eb0f774751f,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_worker_100ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_worker_100ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_worker_250ms/telemetry_reports.csv,measurement-record,1d6e6e11d5b77c61a0f0f4f4f9ef039ba28870e8e82617dd3faae4be4465cdc8,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_worker_250ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_worker_250ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_reports.csv,recorded-data/runs/tel_r3_worker_1000ms/telemetry_reports.csv,measurement-record,e76fecc13e0e33b4b12bd284d740ea139fa2bbb2b203aa1ab79907ab5a8fee48,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_r3_worker_1000ms/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated; condition columns added
measurements/telemetry/esp32_acquisition_exceptions.csv,recorded-data/runs/tel_r3_worker_1000ms/telemetry_acq_exceptions.csv,measurement-record,c79b6b48f9dbb1be62412aeeb997e80eb636de77ddd47ef1c03a2233ca01230c,concatenated; condition columns added
measurements/telemetry/esp32_histogram.csv,recorded-data/runs/tel_baseline_acqonly_v2/telemetry_hist.csv,measurement-record,c389df6a6fd068590de84fcbe88f76e4ef87b8f463ef008a509d8ec1262e5793,concatenated baseline; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_00/attempt_20260910_220603_8a997c8f/raw.serial,measurement-record,620c5b31183b9544c13989500ab213d05278a0518f9f8a68af7ed8fc2e128642,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_00/attempt_20260910_220603_8a997c8f/raw.serial,measurement-record,620c5b31183b9544c13989500ab213d05278a0518f9f8a68af7ed8fc2e128642,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_00/attempt_20260910_220603_8a997c8f/raw.serial,measurement-record,620c5b31183b9544c13989500ab213d05278a0518f9f8a68af7ed8fc2e128642,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_01/attempt_20260910_221604_efe3b9e8/raw.serial,measurement-record,5073b1bd2def9edb06f58ff0ded9048e2210dfedce8a8bf161f9998d69668d59,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_01/attempt_20260910_221604_efe3b9e8/raw.serial,measurement-record,5073b1bd2def9edb06f58ff0ded9048e2210dfedce8a8bf161f9998d69668d59,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_01/attempt_20260910_221604_efe3b9e8/raw.serial,measurement-record,5073b1bd2def9edb06f58ff0ded9048e2210dfedce8a8bf161f9998d69668d59,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_01/attempt_20260910_221604_efe3b9e8/raw.serial,measurement-record,5073b1bd2def9edb06f58ff0ded9048e2210dfedce8a8bf161f9998d69668d59,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_02/attempt_20260910_222610_8c606caf/raw.serial,measurement-record,a1333e9d807c10ca5c88f6a85735a48ac7b1f41fc4d88791c89c7f36dbe47106,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_02/attempt_20260910_222610_8c606caf/raw.serial,measurement-record,a1333e9d807c10ca5c88f6a85735a48ac7b1f41fc4d88791c89c7f36dbe47106,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_02/attempt_20260910_222610_8c606caf/raw.serial,measurement-record,a1333e9d807c10ca5c88f6a85735a48ac7b1f41fc4d88791c89c7f36dbe47106,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_02/attempt_20260910_222610_8c606caf/raw.serial,measurement-record,a1333e9d807c10ca5c88f6a85735a48ac7b1f41fc4d88791c89c7f36dbe47106,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_02/attempt_20260910_222610_8c606caf/raw.serial,measurement-record,a1333e9d807c10ca5c88f6a85735a48ac7b1f41fc4d88791c89c7f36dbe47106,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_03/attempt_20260910_223615_95d69361/raw.serial,measurement-record,be30b02c98cc973393c5fe93d39e652cb2b06b52b022d7f46c6238a0ea418833,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_03/attempt_20260910_223615_95d69361/raw.serial,measurement-record,be30b02c98cc973393c5fe93d39e652cb2b06b52b022d7f46c6238a0ea418833,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_03/attempt_20260910_223615_95d69361/raw.serial,measurement-record,be30b02c98cc973393c5fe93d39e652cb2b06b52b022d7f46c6238a0ea418833,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_03/attempt_20260910_223615_95d69361/raw.serial,measurement-record,be30b02c98cc973393c5fe93d39e652cb2b06b52b022d7f46c6238a0ea418833,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_04/attempt_20260910_224623_5ceb1658/raw.serial,measurement-record,7446f5555c94cc59cba94c97f79edb1647158e579ec081db019da3fdbc81dc86,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_04/attempt_20260910_224623_5ceb1658/raw.serial,measurement-record,7446f5555c94cc59cba94c97f79edb1647158e579ec081db019da3fdbc81dc86,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_04/attempt_20260910_224623_5ceb1658/raw.serial,measurement-record,7446f5555c94cc59cba94c97f79edb1647158e579ec081db019da3fdbc81dc86,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_04/attempt_20260910_224623_5ceb1658/raw.serial,measurement-record,7446f5555c94cc59cba94c97f79edb1647158e579ec081db019da3fdbc81dc86,CRC-validated JSON records converted to CSV; condition columns added
