invocation,candidate,label,t_us,overflow
840,6,0,85301900,0
840,6,1,85307934,0
840,6,2,85309388,0
840,6,3,85310802,0
840,6,5,85310830,0
840,7,0,85310830,0
840,7,1,85316865,0
840,7,4,85318307,0
840,8,0,85318308,0
840,8,1,85324342,0
840,8,4,85325759,0
840,9,0,85325760,0
840,9,1,85331790,0
840,9,2,85333248,0
840,9,3,85334663,0
840,9,5,85334691,0
840,10,0,85334692,0
840,10,1,85340722,0
840,10,2,85342176,0
840,10,3,85343595,0
840,10,5,85343627,0
840,11,0,85343628,0
840,11,1,85349658,0
840,11,2,85351112,0
840,11,3,85352526,0
840,11,8,85354168,0
841,1,0,85476566,0
841,1,1,85482652,0
841,1,2,85484109,0
841,1,3,85485532,0
841,1,5,85485537,0
841,2,0,85485538,0
841,2,1,85491568,0
841,2,2,85493026,0
841,2,3,85494440,0
841,2,5,85494455,0
841,3,0,85494456,0
841,3,1,85500486,0
841,3,2,85501940,0
841,3,3,85503359,0
841,3,5,85503363,0
841,4,0,85503364,0
841,4,1,85509394,0
841,4,2,85510848,0
841,4,3,85512262,0
841,4,8,85513904,0
842,1,0,85578838,0
842,1,1,85584927,0
842,1,4,85586349,0
842,2,0,85586349,0
842,2,1,85592380,0
842,2,2,85593837,0
842,2,3,85595260,0
842,2,5,85595284,0
842,3,0,85595285,0
842,3,1,85601315,0
842,3,4,85602764,0
842,4,0,85602765,0
842,4,1,85608795,0
842,4,2,85610249,0
842,4,3,85611664,0
842,4,8,85613305,0
843,1,0,85669211,0
843,1,1,85675301,0
843,1,2,85676755,0
843,1,3,85678177,0
843,1,5,85678201,0
843,2,0,85678202,0
843,2,1,85684236,0
843,2,4,85685672,0
843,3,0,85685673,0
843,3,1,85691704,0
843,3,4,85693158,0
843,4,0,85693159,0
843,4,1,85699190,0
843,4,2,85700643,0
843,4,3,85702058,0
843,4,5,85702068,0
843,5,0,85702069,0
843,5,1,85708103,0
843,5,2,85709557,0
843,5,3,85710972,0
843,5,5,85710978,0
843,6,0,85710979,0
843,6,1,85717014,0
843,6,2,85718467,0
843,6,3,85719882,0
843,6,5,85719887,0
843,7,0,85719888,0
843,7,1,85725922,0
843,7,2,85727376,0
843,7,3,85728791,0
843,7,8,85730428,0
844,1,0,85820203,0
844,1,1,85826305,0
844,1,4,85827726,0
844,2,0,85827727,0
844,2,1,85833762,0
844,2,4,85835203,0
844,3,0,85835203,0
844,3,1,85841234,0
844,3,2,85842687,0
844,3,3,85844114,0
844,3,8,85845751,0
845,1,0,85890384,0
845,1,1,85896474,0
845,1,2,85897927,0
845,1,3,85899350,0
845,1,5,85899366,0
845,2,0,85899367,0
845,2,1,85905402,0
845,2,4,85906828,0
845,3,0,85906828,0
845,3,1,85912863,0
845,3,2,85914316,0
845,3,3,85915731,0
845,3,5,85915756,0
845,4,0,85915757,0
845,4,1,85921788,0
845,4,4,85923218,0
845,5,0,85923219,0
845,5,1,85929249,0
845,5,2,85930703,0
845,5,3,85932118,0
845,5,5,85932137,0
845,6,0,85932138,0
845,6,1,85938172,0
845,6,4,85939595,0
845,7,0,85939595,0
845,7,1,85945630,0
845,7,4,85947049,0
845,8,0,85947050,0
845,8,1,85953085,0
845,8,4,85954513,0
845,9,0,85954514,0
845,9,1,85960544,0
845,9,4,85961995,0
845,10,0,85961996,0
845,10,1,85968031,0
845,10,2,85969484,0
845,10,3,85970899,0
845,10,5,85970935,0
845,11,0,85970936,0
845,11,1,85976970,0
845,11,2,85978424,0
845,11,3,85979839,0
845,11,5,85979862,0
845,12,0,85979863,0
845,12,1,85985898,0
845,12,2,85987351,0
845,12,3,85988766,0
845,12,8,85990403,0
846,1,0,86120022,0
846,1,1,86126124,0
846,1,4,86127539,0
846,2,0,86127540,0
846,2,1,86133575,0
846,2,2,86135028,0
846,2,3,86136451,0
846,2,5,86136453,0
846,3,0,86136454,0
846,3,1,86142484,0
846,3,2,86143942,0
846,3,3,86145356,0
846,3,5,86145388,0
846,4,0,86145389,0
846,4,1,86151420,0
846,4,2,86152877,0
846,4,3,86154292,0
846,4,5,86154301,0
846,5,0,86154302,0
846,5,1,86160332,0
846,5,2,86161786,0
846,5,3,86163205,0
846,5,5,86163216,0
846,6,0,86163217,0
846,6,1,86169248,0
846,6,4,86170670,0
846,7,0,86170671,0
846,7,1,86176705,0
846,7,2,86178159,0
846,7,3,86179573,0
846,7,5,86179586,0
846,8,0,86179587,0
846,8,1,86185622,0
846,8,2,86187075,0
846,8,3,86188490,0
846,8,5,86188505,0
846,9,0,86188506,0
846,9,1,86194541,0
846,9,4,86195986,0
846,10,0,86195987,0
846,10,1,86202018,0
846,10,2,86203475,0
846,10,3,86204890,0
846,10,5,86204897,0
846,11,0,86204898,0
846,11,1,86210928,0
846,11,4,86212344,0
846,12,0,86212345,0
846,12,1,86218379,0
846,12,2,86219832,0
846,12,3,86221247,0
846,12,5,86221255,0
846,13,0,86221255,0
846,13,1,86227290,0
846,13,4,86228740,0
846,14,0,86228741,0
846,14,1,86234776,0
846,14,4,86236224,0
846,15,0,86236225,0
846,15,1,86242255,0
846,15,2,86243713,0
846,15,3,86245127,0
846,15,8,86246765,0
847,1,0,86411027,0
847,1,1,86417128,0
847,1,2,86418582,0
847,1,3,86420004,0
847,1,8,86421642,0
848,1,0,86452741,0
848,1,1,86458827,0
848,1,4,86460251,0
848,2,0,86460252,0
848,2,1,86466286,0
848,2,4,86467739,0
848,3,0,86467740,0
848,3,1,86473774,0
848,3,2,86475227,0
848,3,3,86476650,0
848,3,8,86478287,0
849,1,0,86522926,0
849,1,1,86529023,0
849,1,2,86530477,0
849,1,3,86531899,0
849,1,5,86531918,0
849,2,0,86531919,0
849,2,1,86537953,0
849,2,2,86539407,0
849,2,3,86540822,0
849,2,8,86542459,0
850,1,0,86584850,0
850,1,1,86590948,0
850,1,2,86592401,0
850,1,3,86593828,0
850,1,5,86593859,0
850,2,0,86593859,0
850,2,1,86599890,0
850,2,4,86601325,0
850,3,0,86601326,0
850,3,1,86607361,0
850,3,4,86608787,0
850,4,0,86608788,0
850,4,1,86614823,0
850,4,4,86616241,0
850,5,0,86616242,0
850,5,1,86622272,0
850,5,4,86623695,0
850,6,0,86623696,0
850,6,1,86629726,0
850,6,4,86631147,0
850,7,0,86631147,0
850,7,1,86637182,0
850,7,2,86638635,0
850,7,3,86640050,0
850,7,5,86640073,0
850,8,0,86640074,0
850,8,1,86646109,0
850,8,2,86647562,0
850,8,3,86648977,0
850,8,8,86650614,0
851,1,0,86738132,0
851,1,1,86744222,0
851,1,2,86745675,0
851,1,3,86747098,0
851,1,5,86747110,0
851,2,0,86747111,0
851,2,1,86753145,0
851,2,2,86754599,0
851,2,3,86756013,0
851,2,5,86756016,0
851,3,0,86756016,0
851,3,1,86762047,0
851,3,2,86763505,0
851,3,3,86764919,0
851,3,8,86766557,0
852,1,0,86820205,0
852,1,1,86826295,0
852,1,4,86827711,0
852,2,0,86827712,0
852,2,1,86833746,0
852,2,4,86835196,0
852,3,0,86835197,0
852,3,1,86841228,0
852,3,4,86842676,0
852,4,0,86842677,0
852,4,1,86848711,0
852,4,2,86850164,0
852,4,3,86851587,0
852,4,8,86853229,0
853,1,0,86904620,0
853,1,1,86910706,0
853,1,2,86912159,0
853,1,3,86913586,0
853,1,5,86913594,0
853,2,0,86913595,0
853,2,1,86919625,0
853,2,2,86921079,0
853,2,3,86922493,0
853,2,5,86922508,0
853,3,0,86922508,0
853,3,1,86928543,0
853,3,4,86929996,0
853,4,0,86929997,0
853,4,1,86936031,0
853,4,2,86937485,0
853,4,3,86938899,0
853,4,5,86938920,0
853,5,0,86938921,0
853,5,1,86944956,0
853,5,2,86946410,0
853,5,3,86947824,0
853,5,5,86947830,0
853,6,0,86947831,0
853,6,1,86953866,0
853,6,4,86955309,0
853,7,0,86955310,0
853,7,1,86961340,0
853,7,4,86962782,0
853,8,0,86962783,0
853,8,1,86968813,0
853,8,4,86970257,0
853,9,0,86970258,0
853,9,1,86976293,0
853,9,2,86977746,0
853,9,3,86979161,0
853,9,5,86979187,0
853,10,0,86979188,0
853,10,1,86985223,0
853,10,2,86986676,0
853,10,3,86988091,0
853,10,8,86989728,0
854,1,0,87104851,0
854,1,1,87110948,0
854,1,4,87112370,0
854,2,0,87112370,0
854,2,1,87118405,0
854,2,2,87119858,0
854,2,3,87121281,0
854,2,8,87122922,0
855,1,0,87160785,0
855,1,1,87166875,0
855,1,2,87168328,0
855,1,3,87169751,0
855,1,5,87169772,0
855,2,0,87169773,0
855,2,1,87175807,0
855,2,2,87177261,0
855,2,3,87178676,0
855,2,5,87178686,0
855,3,0,87178686,0
855,3,1,87184721,0
855,3,2,87186175,0
855,3,3,87187589,0
855,3,5,87187609,0
855,4,0,87187610,0
855,4,1,87193644,0
855,4,4,87195078,0
855,5,0,87195079,0
855,5,1,87201110,0
855,5,4,87202539,0
855,6,0,87202540,0
855,6,1,87208575,0
855,6,2,87210028,0
855,6,3,87211443,0
855,6,5,87211477,0
855,7,0,87211478,0
855,7,1,87217513,0
855,7,4,87218949,0
855,8,0,87218950,0
855,8,1,87224985,0
855,8,2,87226438,0
855,8,3,87227853,0
855,8,5,87227883,0
855,9,0,87227883,0
855,9,1,87233918,0
855,9,2,87235371,0
855,9,3,87236786,0
855,9,8,87238423,0
856,1,0,87346258,0
856,1,1,87352356,0
856,1,2,87353814,0
856,1,3,87355237,0
856,1,5,87355262,0
856,2,0,87355263,0
856,2,1,87361293,0
856,2,4,87362724,0
856,3,0,87362725,0
856,3,1,87368755,0
856,3,4,87370174,0
856,4,0,87370175,0
856,4,1,87376209,0
856,4,4,87377627,0
856,5,0,87377628,0
856,5,1,87383663,0
856,5,4,87385108,0
856,6,0,87385109,0
856,6,1,87391139,0
856,6,2,87392593,0
856,6,3,87394011,0
856,6,5,87394024,0
856,7,0,87394025,0
856,7,1,87400055,0
856,7,4,87401472,0
856,8,0,87401473,0
856,8,1,87407507,0
856,8,2,87408961,0
856,8,3,87410375,0
856,8,8,87412013,0
857,1,0,87499530,0
857,1,1,87505620,0
857,1,4,87507066,0
857,2,0,87507067,0
857,2,1,87513102,0
857,2,4,87514542,0
857,3,0,87514543,0
857,3,1,87520573,0
857,3,2,87522027,0
857,3,3,87523454,0
857,3,5,87523476,0
857,4,0,87523477,0
857,4,1,87529508,0
857,4,2,87530961,0
857,4,3,87532376,0
857,4,5,87532380,0
857,5,0,87532381,0
857,5,1,87538415,0
857,5,4,87539835,0
857,6,0,87539836,0
857,6,1,87545870,0
857,6,4,87547289,0
857,7,0,87547290,0
857,7,1,87553324,0
857,7,2,87554778,0
857,7,3,87556192,0
857,7,8,87557830,0
858,1,0,87638561,0
858,1,1,87644651,0
858,1,2,87646105,0
858,1,3,87647527,0
858,1,8,87649165,0
859,1,0,87680248,0
859,1,1,87686338,0
859,1,2,87687792,0
859,1,3,87689214,0
859,1,8,87690851,0
860,1,0,87721935,0
860,1,1,87728025,0
860,1,4,87729446,0
860,2,0,87729447,0
860,2,1,87735482,0
860,2,2,87736936,0
860,2,3,87738358,0
860,2,5,87738362,0
860,3,0,87738363,0
860,3,1,87744398,0
860,3,4,87745833,0
860,4,0,87745834,0
860,4,1,87751865,0
860,4,2,87753322,0
860,4,3,87754737,0
860,4,8,87756374,0
861,1,0,87812280,0
861,1,1,87818370,0
861,1,4,87819785,0
861,2,0,87819786,0
861,2,1,87825821,0
861,2,4,87827239,0
861,3,0,87827240,0
861,3,1,87833275,0
861,3,2,87834728,0
861,3,3,87836151,0
861,3,8,87837788,0
862,1,0,87882409,0
862,1,1,87888499,0
862,1,4,87889914,0
862,2,0,87889915,0
862,2,1,87895949,0
862,2,2,87897403,0
862,2,3,87898825,0
862,2,8,87900462,0
863,1,0,87938317,0
863,1,1,87944407,0
863,1,4,87945854,0
863,2,0,87945855,0
863,2,1,87951885,0
863,2,4,87953305,0
863,3,0,87953306,0
863,3,1,87959336,0
863,3,2,87960790,0
863,3,3,87962212,0
863,3,5,87962249,0
863,4,0,87962250,0
863,4,1,87968284,0
863,4,4,87969720,0
863,5,0,87969720,0
863,5,1,87975755,0
863,5,2,87977209,0
863,5,3,87978623,0
863,5,5,87978650,0
863,6,0,87978651,0
863,6,1,87984686,0
863,6,4,87986138,0
863,7,0,87986138,0
863,7,1,87992169,0
863,7,4,87993610,0
863,8,0,87993611,0
863,8,1,87999641,0
863,8,2,88001095,0
863,8,3,88002509,0
863,8,5,88002543,0
863,9,0,88002544,0
863,9,1,88008578,0
863,9,2,88010032,0
863,9,3,88011446,0
863,9,5,88011470,0
863,10,0,88011471,0
863,10,1,88017506,0
863,10,2,88018959,0
863,10,3,88020374,0
863,10,8,88022011,0
864,1,0,88132608,0
864,1,1,88138697,0
864,1,2,88140151,0
864,1,3,88141573,0
864,1,5,88141611,0
864,2,0,88141612,0
864,2,1,88147647,0
864,2,4,88149074,0
864,3,0,88149075,0
864,3,1,88155110,0
864,3,4,88156538,0
864,4,0,88156539,0
864,4,1,88162569,0
864,4,4,88163995,0
864,5,0,88163996,0
864,5,1,88170027,0
864,5,2,88171480,0
864,5,3,88172899,0
864,5,8,88174536,0
865,1,0,88237212,0
865,1,1,88243302,0
865,1,2,88244756,0
865,1,3,88246178,0
865,1,5,88246201,0
865,2,0,88246202,0
865,2,1,88252233,0
865,2,2,88253690,0
865,2,3,88255105,0
865,2,8,88256742,0
866,1,0,88299106,0
866,1,1,88305196,0
866,1,2,88306649,0
866,1,3,88308072,0
866,1,5,88308074,0
866,2,0,88308075,0
866,2,1,88314110,0
866,2,2,88315563,0
866,2,3,88316978,0
866,2,8,88318615,0
867,1,0,88360983,0
867,1,1,88367072,0
867,1,2,88368526,0
867,1,3,88369949,0
867,1,8,88371586,0
868,1,0,88402681,0
868,1,1,88408782,0
868,1,4,88410233,0
868,2,0,88410234,0
868,2,1,88416269,0
868,2,4,88417716,0
868,3,0,88417716,0
868,3,1,88423751,0
868,3,4,88425193,0
868,4,0,88425194,0
868,4,1,88431224,0
868,4,4,88432671,0
868,5,0,88432672,0
868,5,1,88438706,0
868,5,2,88440160,0
868,5,3,88441582,0
868,5,8,88443224,0
869,1,0,88501409,0
869,1,1,88507511,0
869,1,2,88508965,0
869,1,3,88510387,0
869,1,8,88512025,0
870,1,0,88543124,0
870,1,1,88549209,0
870,1,2,88550663,0
870,1,3,88552086,0
870,1,8,88553727,0
871,1,0,88584806,0
871,1,1,88590892,0
871,1,4,88592320,0
871,2,0,88592321,0
871,2,1,88598355,0
871,2,4,88599801,0
871,3,0,88599802,0
871,3,1,88605836,0
871,3,2,88607290,0
871,3,3,88608712,0
871,3,8,88610350,0
872,1,0,88654975,0
872,1,1,88661061,0
872,1,2,88662514,0
872,1,3,88663941,0
872,1,5,88663954,0
872,2,0,88663955,0
872,2,1,88669985,0
872,2,4,88671427,0
872,3,0,88671428,0
872,3,1,88677463,0
872,3,4,88678887,0
872,4,0,88678888,0
872,4,1,88684923,0
872,4,2,88686376,0
872,4,3,88687791,0
872,4,8,88689428,0
873,1,0,88745338,0
873,1,1,88751423,0
873,1,4,88752842,0
873,2,0,88752843,0
873,2,1,88758874,0
873,2,4,88760303,0
873,3,0,88760304,0
873,3,1,88766339,0
873,3,4,88767768,0
873,4,0,88767769,0
873,4,1,88773803,0
873,4,4,88775239,0
873,5,0,88775240,0
873,5,1,88781271,0
873,5,4,88782699,0
873,6,0,88782700,0
873,6,1,88788731,0
873,6,4,88790163,0
873,7,0,88790164,0
873,7,1,88796199,0
873,7,4,88797622,0
873,8,0,88797623,0
873,8,1,88803657,0
873,8,4,88805104,0
873,9,0,88805105,0
873,9,1,88811136,0
873,9,4,88812587,0
873,10,0,88812588,0
873,10,1,88818623,0
873,10,2,88820076,0
873,10,3,88821499,0
873,10,8,88823140,0
874,1,0,88915677,0
874,1,1,88921763,0
874,1,2,88923220,0
874,1,3,88924643,0
874,1,5,88924672,0
874,2,0,88924673,0
874,2,1,88930703,0
874,2,4,88932132,0
874,3,0,88932133,0
874,3,1,88938167,0
874,3,4,88939611,0
874,4,0,88939612,0
874,4,1,88945646,0
874,4,4,88947094,0
874,5,0,88947094,0
874,5,1,88953129,0
874,5,4,88954567,0
874,6,0,88954568,0
874,6,1,88960599,0
874,6,4,88962037,0
874,7,0,88962037,0
874,7,1,88968072,0
874,7,4,88969488,0
874,8,0,88969489,0
874,8,1,88975523,0
874,8,2,88976977,0
874,8,3,88978392,0
874,8,5,88978397,0
874,9,0,88978398,0
874,9,1,88984433,0
874,9,4,88985861,0
874,10,0,88985862,0
874,10,1,88991892,0
874,10,2,88993350,0
874,10,3,88994765,0
874,10,5,88994797,0
874,11,0,88994798,0
874,11,1,89000829,0
874,11,4,89002282,0
874,12,0,89002282,0
874,12,1,89008317,0
874,12,2,89009770,0
874,12,3,89011185,0
874,12,8,89012826,0
875,1,0,89133232,0
875,1,1,89139318,0
875,1,4,89140744,0
875,2,0,89140745,0
875,2,1,89146780,0
875,2,2,89148233,0
875,2,3,89149656,0
875,2,5,89149684,0
875,3,0,89149685,0
875,3,1,89155719,0
875,3,2,89157173,0
875,3,3,89158587,0
875,3,5,89158598,0
875,4,0,89158599,0
875,4,1,89164634,0
875,4,4,89166055,0
875,5,0,89166056,0
875,5,1,89172086,0
875,5,2,89173544,0
875,5,3,89174959,0
875,5,8,89176596,0
876,1,0,89243786,0
876,1,1,89249872,0
876,1,2,89251326,0
876,1,3,89252752,0
876,1,5,89252762,0
876,2,0,89252763,0
876,2,1,89258794,0
876,2,4,89260239,0
876,3,0,89260239,0
876,3,1,89266274,0
876,3,4,89267695,0
876,4,0,89267696,0
876,4,1,89273731,0
876,4,2,89275184,0
876,4,3,89276599,0
876,4,8,89278236,0
877,1,0,89334145,0
877,1,1,89340231,0
877,1,4,89341661,0
877,2,0,89341662,0
877,2,1,89347697,0
877,2,2,89349151,0
877,2,3,89350573,0
877,2,5,89350609,0
877,3,0,89350609,0
877,3,1,89356644,0
877,3,4,89358075,0
877,4,0,89358076,0
877,4,1,89364111,0
877,4,4,89365538,0
877,5,0,89365539,0
877,5,1,89371569,0
877,5,2,89373027,0
877,5,3,89374441,0
877,5,5,89374467,0
877,6,0,89374468,0
877,6,1,89380498,0
877,6,2,89381952,0
877,6,3,89383371,0
877,6,8,89385008,0
878,1,0,89458969,0
878,1,1,89465058,0
878,1,2,89466512,0
878,1,3,89467935,0
878,1,5,89467970,0
878,2,0,89467971,0
878,2,1,89474006,0
878,2,4,89475458,0
878,3,0,89475459,0
878,3,1,89481489,0
878,3,4,89482914,0
878,4,0,89482915,0
878,4,1,89488946,0
878,4,2,89490399,0
878,4,3,89491814,0
878,4,8,89493455,0
879,1,0,89549361,0
879,1,1,89555451,0
879,1,2,89556904,0
879,1,3,89558327,0
879,1,5,89558361,0
879,2,0,89558362,0
879,2,1,89564396,0
879,2,2,89565850,0
879,2,3,89567265,0
879,2,5,89567285,0
879,3,0,89567286,0
879,3,1,89573320,0
879,3,2,89574774,0
879,3,3,89576188,0
879,3,5,89576200,0
879,4,0,89576201,0
879,4,1,89582231,0
879,4,2,89583689,0
879,4,3,89585104,0
879,4,5,89585118,0
879,5,0,89585119,0
879,5,1,89591149,0
879,5,2,89592603,0
879,5,3,89594022,0
879,5,5,89594043,0
879,6,0,89594044,0
879,6,1,89600075,0
879,6,2,89601528,0
879,6,3,89602947,0
879,6,8,89604585,0
880,1,0,89692098,0
880,1,1,89698200,0
880,1,4,89699620,0
880,2,0,89699621,0
880,2,1,89705655,0
880,2,2,89707109,0
880,2,3,89708531,0
880,2,5,89708543,0
880,3,0,89708543,0
880,3,1,89714578,0
880,3,4,89716025,0
880,4,0,89716025,0
880,4,1,89722056,0
880,4,2,89723513,0
880,4,3,89724928,0
880,4,5,89724950,0
880,5,0,89724951,0
880,5,1,89730981,0
880,5,2,89732434,0
880,5,3,89733854,0
880,5,5,89733858,0
880,6,0,89733859,0
880,6,1,89739889,0
880,6,2,89741343,0
880,6,3,89742762,0
880,6,8,89744399,0
881,1,0,89822890,0
881,1,1,89828975,0
881,1,2,89830429,0
881,1,3,89831851,0
881,1,5,89831880,0
881,2,0,89831881,0
881,2,1,89837916,0
881,2,4,89839360,0
881,3,0,89839360,0
881,3,1,89845395,0
881,3,4,89846828,0
881,4,0,89846829,0
881,4,1,89852864,0
881,4,2,89854317,0
881,4,3,89855732,0
881,4,8,89857369,0
882,1,0,89913279,0
882,1,1,89919365,0
882,1,2,89920818,0
882,1,3,89922241,0
882,1,5,89922267,0
882,2,0,89922268,0
882,2,1,89928302,0
882,2,2,89929755,0
882,2,3,89931170,0
882,2,5,89931172,0
882,3,0,89931173,0
882,3,1,89937207,0
882,3,4,89938637,0
882,4,0,89938638,0
882,4,1,89944673,0
882,4,4,89946114,0
882,5,0,89946115,0
882,5,1,89952146,0
882,5,4,89953568,0
882,6,0,89953569,0
882,6,1,89959599,0
882,6,2,89961053,0
882,6,3,89962468,0
882,6,5,89962497,0
882,7,0,89962498,0
882,7,1,89968533,0
882,7,2,89969986,0
882,7,3,89971401,0
882,7,8,89973043,0
883,1,0,90058288,0
883,1,1,90064378,0
883,1,4,90065804,0
883,2,0,90065805,0
883,2,1,90071835,0
883,2,4,90073288,0
883,3,0,90073289,0
883,3,1,90079320,0
883,3,4,90080739,0
883,4,0,90080740,0
883,4,1,90086774,0
883,4,4,90088203,0
883,5,0,90088204,0
883,5,1,90094239,0
883,5,2,90095692,0
883,5,3,90097115,0
883,5,5,90097138,0
883,6,0,90097139,0
883,6,1,90103174,0
883,6,2,90104627,0
883,6,3,90106042,0
883,6,8,90107679,0
884,1,0,90177126,0
884,1,1,90183216,0
884,1,2,90184669,0
884,1,3,90186092,0
884,1,5,90186114,0
884,2,0,90186115,0
884,2,1,90192146,0
884,2,4,90193593,0
884,3,0,90193594,0
884,3,1,90199624,0
884,3,4,90201051,0
884,4,0,90201052,0
884,4,1,90207087,0
884,4,4,90208502,0
884,5,0,90208503,0
884,5,1,90214538,0
884,5,2,90215991,0
884,5,3,90217406,0
884,5,5,90217446,0
884,6,0,90217447,0
884,6,1,90223481,0
884,6,2,90224935,0
884,6,3,90226349,0
884,6,5,90226350,0
884,7,0,90226351,0
884,7,1,90232382,0
884,7,2,90233839,0
884,7,3,90235254,0
884,7,5,90235275,0
884,8,0,90235276,0
884,8,1,90241307,0
884,8,4,90242738,0
884,9,0,90242739,0
884,9,1,90248769,0
884,9,2,90250223,0
884,9,3,90251637,0
884,9,5,90251642,0
884,10,0,90251642,0
884,10,1,90257677,0
884,10,2,90259130,0
884,10,3,90260545,0
884,10,5,90260563,0
884,11,0,90260564,0
884,11,1,90266598,0
884,11,2,90268052,0
884,11,3,90269466,0
884,11,8,90271104,0
885,1,0,90398020,0
885,1,1,90404110,0
885,1,2,90405563,0
885,1,3,90406986,0
885,1,5,90406988,0
885,2,0,90406989,0
885,2,1,90413023,0
885,2,4,90414439,0
885,3,0,90414440,0
885,3,1,90420471,0
885,3,2,90421924,0
885,3,3,90423343,0
885,3,5,90423353,0
885,4,0,90423354,0
885,4,1,90429384,0
885,4,4,90430810,0
885,5,0,90430811,0
885,5,1,90436845,0
885,5,2,90438299,0
885,5,3,90439713,0
885,5,8,90441351,0
886,1,0,90508545,0
886,1,1,90514635,0
886,1,4,90516077,0
886,2,0,90516078,0
886,2,1,90522108,0
886,2,4,90523548,0
886,3,0,90523548,0
886,3,1,90529579,0
886,3,4,90531018,0
886,4,0,90531019,0
886,4,1,90537053,0
886,4,4,90538487,0
886,5,0,90538488,0
886,5,1,90544522,0
886,5,2,90545976,0
886,5,3,90547398,0
886,5,5,90547425,0
886,6,0,90547426,0
886,6,1,90553460,0
886,6,4,90554906,0
886,7,0,90554907,0
886,7,1,90560937,0
886,7,2,90562391,0
886,7,3,90563810,0
886,7,5,90563847,0
886,8,0,90563848,0
886,8,1,90569879,0
886,8,4,90571308,0
886,9,0,90571309,0
886,9,1,90577343,0
886,9,2,90578797,0
886,9,3,90580211,0
886,9,5,90580223,0
886,10,0,90580223,0
886,10,1,90586258,0
886,10,4,90587707,0
886,11,0,90587708,0
886,11,1,90593743,0
886,11,2,90595196,0
886,11,3,90596611,0
886,11,5,90596641,0
886,12,0,90596641,0
886,12,1,90602672,0
886,12,4,90604111,0
886,13,0,90604112,0
886,13,1,90610142,0
886,13,4,90611579,0
886,14,0,90611580,0
886,14,1,90617614,0
886,14,2,90619068,0
886,14,3,90620482,0
886,14,5,90620517,0
886,15,0,90620518,0
886,15,1,90626553,0
886,15,2,90628006,0
886,15,3,90629421,0
886,15,5,90629432,0
886,16,0,90629433,0
886,16,1,90635467,0
886,16,4,90636882,0
886,17,0,90636883,0
886,17,1,90642917,0
886,17,4,90644335,0
886,18,0,90644336,0
886,18,1,90650366,0
886,18,4,90651793,0
886,19,0,90651794,0
886,19,1,90657829,0
886,19,2,90659282,0
886,19,3,90660697,0
886,19,8,90662334,0
887,1,0,90845945,0
887,1,1,90852043,0
887,1,4,90853475,0
887,2,0,90853476,0
887,2,1,90859506,0
887,2,4,90860934,0
887,3,0,90860935,0
887,3,1,90866970,0
887,3,4,90868390,0
887,4,0,90868391,0
887,4,1,90874426,0
887,4,2,90875879,0
887,4,3,90877302,0
887,4,5,90877329,0
887,5,0,90877330,0
887,5,1,90883365,0
887,5,2,90884818,0
887,5,3,90886233,0
887,5,5,90886237,0
887,6,0,90886238,0
887,6,1,90892268,0
887,6,2,90893726,0
887,6,3,90895140,0
887,6,8,90896778,0
888,1,0,90970770,0
888,1,1,90976871,0
888,1,2,90978325,0
888,1,3,90979747,0
888,1,5,90979777,0
888,2,0,90979778,0
888,2,1,90985812,0
888,2,4,90987249,0
888,3,0,90987250,0
888,3,1,90993285,0
888,3,2,90994738,0
888,3,3,90996153,0
888,3,5,90996184,0
888,4,0,90996185,0
888,4,1,91002215,0
888,4,2,91003673,0
888,4,3,91005088,0
888,4,5,91005112,0
888,5,0,91005113,0
888,5,1,91011144,0
888,5,2,91012597,0
888,5,3,91014016,0
888,5,5,91014048,0
888,6,0,91014049,0
888,6,1,91020079,0
888,6,2,91021533,0
888,6,3,91022951,0
888,6,5,91022962,0
888,7,0,91022963,0
888,7,1,91028993,0
888,7,2,91030447,0
888,7,3,91031861,0
888,7,8,91033503,0
889,1,0,91127800,0
889,1,1,91133890,0
889,1,2,91135343,0
889,1,3,91136766,0
889,1,5,91136785,0
889,2,0,91136786,0
889,2,1,91142820,0
889,2,4,91144271,0
889,3,0,91144272,0
889,3,1,91150303,0
889,3,2,91151756,0
889,3,3,91153175,0
889,3,5,91153194,0
889,4,0,91153195,0
889,4,1,91159225,0
889,4,4,91160644,0
889,5,0,91160644,0
889,5,1,91166679,0
889,5,2,91168133,0
889,5,3,91169547,0
889,5,8,91171185,0
890,1,0,91238390,0
890,1,1,91244480,0
890,1,4,91245904,0
890,2,0,91245905,0
890,2,1,91251935,0
890,2,2,91253393,0
890,2,3,91254815,0
890,2,5,91254818,0
890,3,0,91254819,0
890,3,1,91260849,0
890,3,4,91262300,0
890,4,0,91262301,0
890,4,1,91268335,0
890,4,4,91269754,0
890,5,0,91269755,0
890,5,1,91275789,0
890,5,2,91277243,0
890,5,3,91278658,0
890,5,5,91278663,0
890,6,0,91278664,0
890,6,1,91284699,0
890,6,2,91286152,0
890,6,3,91287567,0
890,6,5,91287577,0
890,7,0,91287578,0
890,7,1,91293612,0
890,7,4,91295043,0
890,8,0,91295044,0
890,8,1,91301075,0
890,8,4,91302524,0
890,9,0,91302525,0
890,9,1,91308559,0
890,9,4,91309981,0
890,10,0,91309982,0
890,10,1,91316016,0
890,10,4,91317443,0
890,11,0,91317444,0
890,11,1,91323479,0
890,11,4,91324904,0
890,12,0,91324905,0
890,12,1,91330935,0
890,12,4,91332375,0
890,13,0,91332376,0
