replicate,mode,period_ms,acq_index,start_off_us,duration_us,skipped
2,inline,250,6202,-1,0,1
2,inline,250,6226,-1,0,1
2,inline,250,6227,-1,0,1
2,inline,250,6251,-1,0,1
2,inline,250,6252,-1,0,1
2,inline,250,6253,-1,0,1
2,inline,250,6254,-1,0,1
2,inline,250,6255,-1,0,1
2,inline,250,6256,-1,0,1
2,inline,250,6257,-1,0,1
2,inline,250,6258,-1,0,1
2,inline,250,6276,-1,0,1
2,inline,250,6277,-1,0,1
2,inline,250,6278,-1,0,1
2,inline,250,6301,-1,0,1
2,inline,250,6302,-1,0,1
2,inline,250,6326,-1,0,1
2,inline,250,6327,-1,0,1
2,inline,250,6328,-1,0,1
2,inline,250,6351,-1,0,1
2,inline,250,6376,-1,0,1
2,inline,250,6377,-1,0,1
2,inline,250,6378,-1,0,1
2,inline,250,6379,-1,0,1
2,inline,250,6380,-1,0,1
2,inline,250,6381,-1,0,1
2,inline,250,6382,-1,0,1
2,inline,250,6383,-1,0,1
2,inline,250,6384,-1,0,1
2,inline,250,6385,-1,0,1
2,inline,250,6401,-1,0,1
2,inline,250,6402,-1,0,1
2,inline,250,6403,-1,0,1
2,inline,250,6404,-1,0,1
2,inline,250,6405,-1,0,1
2,inline,250,6406,-1,0,1
2,inline,250,6426,-1,0,1
2,inline,250,6451,-1,0,1
2,inline,250,6476,-1,0,1
2,inline,250,6477,-1,0,1
2,inline,250,6478,-1,0,1
2,inline,250,6479,-1,0,1
2,inline,250,6480,-1,0,1
2,inline,250,6481,-1,0,1
2,inline,250,6482,-1,0,1
2,inline,250,6483,-1,0,1
2,inline,250,6501,-1,0,1
2,inline,250,6502,-1,0,1
2,inline,250,6526,-1,0,1
2,inline,250,6527,-1,0,1
2,inline,250,6551,-1,0,1
2,inline,250,6552,-1,0,1
2,inline,250,6553,-1,0,1
2,inline,250,6576,-1,0,1
2,inline,250,6577,-1,0,1
2,inline,250,6601,-1,0,1
2,inline,250,6602,-1,0,1
2,inline,250,6603,-1,0,1
2,inline,250,6604,-1,0,1
2,inline,250,6605,-1,0,1
2,inline,250,6606,-1,0,1
2,inline,250,6626,-1,0,1
2,inline,250,6627,-1,0,1
2,inline,250,6651,-1,0,1
2,inline,250,6652,-1,0,1
2,inline,250,6653,-1,0,1
2,inline,250,6654,-1,0,1
2,inline,250,6676,-1,0,1
2,inline,250,6677,-1,0,1
2,inline,250,6678,-1,0,1
2,inline,250,6679,-1,0,1
2,inline,250,6680,-1,0,1
2,inline,250,6701,-1,0,1
2,inline,250,6702,-1,0,1
2,inline,250,6726,-1,0,1
2,inline,250,6727,-1,0,1
2,inline,250,6728,-1,0,1
2,inline,250,6729,-1,0,1
2,inline,250,6730,-1,0,1
2,inline,250,6731,-1,0,1
2,inline,250,6751,-1,0,1
2,inline,250,6776,-1,0,1
2,inline,250,6777,-1,0,1
2,inline,250,6778,-1,0,1
2,inline,250,6779,-1,0,1
2,inline,250,6801,-1,0,1
2,inline,250,6802,-1,0,1
2,inline,250,6826,-1,0,1
2,inline,250,6827,-1,0,1
2,inline,250,6851,-1,0,1
2,inline,250,6852,-1,0,1
2,inline,250,6853,-1,0,1
2,inline,250,6854,-1,0,1
2,inline,250,6855,-1,0,1
2,inline,250,6876,-1,0,1
2,inline,250,6877,-1,0,1
2,inline,250,6901,-1,0,1
2,inline,250,6902,-1,0,1
2,inline,250,6926,-1,0,1
2,inline,250,6951,-1,0,1
2,inline,250,6952,-1,0,1
2,inline,250,6976,-1,0,1
2,inline,250,6977,-1,0,1
2,inline,250,6978,-1,0,1
2,inline,250,6979,-1,0,1
2,inline,250,6980,-1,0,1
2,inline,250,6981,-1,0,1
2,inline,250,6982,-1,0,1
2,inline,250,6983,-1,0,1
2,inline,250,6984,-1,0,1
2,inline,250,7001,-1,0,1
2,inline,250,7026,-1,0,1
2,inline,250,7027,-1,0,1
2,inline,250,7051,-1,0,1
2,inline,250,7052,-1,0,1
2,inline,250,7076,-1,0,1
2,inline,250,7077,-1,0,1
2,inline,250,7078,-1,0,1
2,inline,250,7101,-1,0,1
2,inline,250,7102,-1,0,1
2,inline,250,7103,-1,0,1
2,inline,250,7104,-1,0,1
2,inline,250,7105,-1,0,1
2,inline,250,7106,-1,0,1
2,inline,250,7107,-1,0,1
2,inline,250,7108,-1,0,1
2,inline,250,7109,-1,0,1
2,inline,250,7110,-1,0,1
2,inline,250,7111,-1,0,1
2,inline,250,7126,-1,0,1
2,inline,250,7127,-1,0,1
2,inline,250,7128,-1,0,1
2,inline,250,7129,-1,0,1
2,inline,250,7130,-1,0,1
2,inline,250,7151,-1,0,1
2,inline,250,7152,-1,0,1
2,inline,250,7153,-1,0,1
2,inline,250,7154,-1,0,1
2,inline,250,7155,-1,0,1
2,inline,250,7156,-1,0,1
2,inline,250,7157,-1,0,1
2,inline,250,7176,-1,0,1
2,inline,250,7201,-1,0,1
2,inline,250,7226,-1,0,1
2,inline,250,7227,-1,0,1
2,inline,250,7251,-1,0,1
2,inline,250,7252,-1,0,1
2,inline,250,7276,-1,0,1
2,inline,250,7277,-1,0,1
2,inline,250,7301,-1,0,1
2,inline,250,7302,-1,0,1
2,inline,250,7326,-1,0,1
2,inline,250,7351,-1,0,1
2,inline,250,7352,-1,0,1
2,inline,250,7353,-1,0,1
2,inline,250,7354,-1,0,1
2,inline,250,7355,-1,0,1
2,inline,250,7376,-1,0,1
2,inline,250,7377,-1,0,1
2,inline,250,7401,-1,0,1
2,inline,250,7402,-1,0,1
2,inline,250,7426,-1,0,1
2,inline,250,7427,-1,0,1
2,inline,250,7428,-1,0,1
2,inline,250,7429,-1,0,1
2,inline,250,7430,-1,0,1
2,inline,250,7431,-1,0,1
2,inline,250,7451,-1,0,1
2,inline,250,7452,-1,0,1
2,inline,250,7476,-1,0,1
2,inline,250,7477,-1,0,1
2,inline,250,7478,-1,0,1
2,inline,250,7501,-1,0,1
2,inline,250,7502,-1,0,1
2,inline,250,7526,-1,0,1
2,inline,250,7551,-1,0,1
2,inline,250,7552,-1,0,1
2,inline,250,7576,-1,0,1
2,inline,250,7601,-1,0,1
2,inline,250,7602,-1,0,1
2,inline,250,7603,-1,0,1
2,inline,250,7604,-1,0,1
2,inline,1000,1,-1,0,1
2,inline,1000,2,-1,0,1
2,inline,1000,3,-1,0,1
2,inline,1000,4,-1,0,1
2,inline,1000,5,-1,0,1
2,inline,1000,6,-1,0,1
2,inline,1000,101,-1,0,1
2,inline,1000,201,-1,0,1
2,inline,1000,301,-1,0,1
2,inline,1000,302,-1,0,1
2,inline,1000,303,-1,0,1
2,inline,1000,304,-1,0,1
2,inline,1000,305,-1,0,1
2,inline,1000,306,-1,0,1
2,inline,1000,307,-1,0,1
2,inline,1000,308,-1,0,1
2,inline,1000,401,-1,0,1
2,inline,1000,402,-1,0,1
2,inline,1000,501,-1,0,1
2,inline,1000,502,-1,0,1
2,inline,1000,601,-1,0,1
2,inline,1000,602,-1,0,1
2,inline,1000,603,-1,0,1
2,inline,1000,701,-1,0,1
2,inline,1000,702,-1,0,1
2,inline,1000,801,-1,0,1
2,inline,1000,802,-1,0,1
2,inline,1000,803,-1,0,1
2,inline,1000,804,-1,0,1
2,inline,1000,805,-1,0,1
2,inline,1000,806,-1,0,1
2,inline,1000,901,-1,0,1
2,inline,1000,902,-1,0,1
2,inline,1000,1001,-1,0,1
2,inline,1000,1002,-1,0,1
2,inline,1000,1003,-1,0,1
2,inline,1000,1004,-1,0,1
2,inline,1000,1101,-1,0,1
2,inline,1000,1102,-1,0,1
2,inline,1000,1103,-1,0,1
2,inline,1000,1104,-1,0,1
2,inline,1000,1105,-1,0,1
2,inline,1000,1201,-1,0,1
2,inline,1000,1202,-1,0,1
2,inline,1000,1301,-1,0,1
2,inline,1000,1302,-1,0,1
2,inline,1000,1303,-1,0,1
2,inline,1000,1304,-1,0,1
2,inline,1000,1305,-1,0,1
2,inline,1000,1306,-1,0,1
2,inline,1000,1401,-1,0,1
2,inline,1000,1501,-1,0,1
2,inline,1000,1502,-1,0,1
2,inline,1000,1503,-1,0,1
2,inline,1000,1504,-1,0,1
2,inline,1000,1601,-1,0,1
2,inline,1000,1602,-1,0,1
2,inline,1000,1701,-1,0,1
2,inline,1000,1702,-1,0,1
2,inline,1000,1801,-1,0,1
2,inline,1000,1802,-1,0,1
2,inline,1000,1803,-1,0,1
2,inline,1000,1804,-1,0,1
2,inline,1000,1805,-1,0,1
2,inline,1000,1901,-1,0,1
2,inline,1000,1902,-1,0,1
2,inline,1000,2001,-1,0,1
2,inline,1000,2002,-1,0,1
2,inline,1000,2101,-1,0,1
2,inline,1000,2201,-1,0,1
2,inline,1000,2202,-1,0,1
2,inline,1000,2301,-1,0,1
2,inline,1000,2302,-1,0,1
2,inline,1000,2303,-1,0,1
2,inline,1000,2304,-1,0,1
2,inline,1000,2305,-1,0,1
2,inline,1000,2306,-1,0,1
2,inline,1000,2307,-1,0,1
2,inline,1000,2308,-1,0,1
2,inline,1000,2309,-1,0,1
2,inline,1000,2401,-1,0,1
2,inline,1000,2501,-1,0,1
2,inline,1000,2502,-1,0,1
2,inline,1000,2601,-1,0,1
2,inline,1000,2602,-1,0,1
2,inline,1000,2701,-1,0,1
2,inline,1000,2702,-1,0,1
2,inline,1000,2703,-1,0,1
2,inline,1000,2801,-1,0,1
2,inline,1000,2802,-1,0,1
2,inline,1000,2803,-1,0,1
2,inline,1000,2804,-1,0,1
2,inline,1000,2805,-1,0,1
2,inline,1000,2806,-1,0,1
2,inline,1000,2807,-1,0,1
2,inline,1000,2808,-1,0,1
2,inline,1000,2809,-1,0,1
2,inline,1000,2810,-1,0,1
2,inline,1000,2811,-1,0,1
2,inline,1000,2901,-1,0,1
2,inline,1000,2902,-1,0,1
2,inline,1000,2903,-1,0,1
2,inline,1000,2904,-1,0,1
2,inline,1000,2905,-1,0,1
2,inline,1000,3001,-1,0,1
2,inline,1000,3002,-1,0,1
2,inline,1000,3003,-1,0,1
2,inline,1000,3004,-1,0,1
2,inline,1000,3005,-1,0,1
2,inline,1000,3006,-1,0,1
2,inline,1000,3007,-1,0,1
2,inline,1000,3101,-1,0,1
2,inline,1000,3201,-1,0,1
2,inline,1000,3301,-1,0,1
2,inline,1000,3302,-1,0,1
2,inline,1000,3401,-1,0,1
2,inline,1000,3402,-1,0,1
2,inline,1000,3501,-1,0,1
2,inline,1000,3502,-1,0,1
2,inline,1000,3601,-1,0,1
2,inline,1000,3602,-1,0,1
2,inline,1000,3701,-1,0,1
2,inline,1000,3801,-1,0,1
2,inline,1000,3802,-1,0,1
2,inline,1000,3803,-1,0,1
2,inline,1000,3804,-1,0,1
2,inline,1000,3805,-1,0,1
2,inline,1000,3901,-1,0,1
2,inline,1000,3902,-1,0,1
2,inline,1000,4001,-1,0,1
2,inline,1000,4002,-1,0,1
2,inline,1000,4101,-1,0,1
2,inline,1000,4102,-1,0,1
2,inline,1000,4103,-1,0,1
2,inline,1000,4104,-1,0,1
2,inline,1000,4105,-1,0,1
2,inline,1000,4106,-1,0,1
2,inline,1000,4201,-1,0,1
2,inline,1000,4202,-1,0,1
2,inline,1000,4301,-1,0,1
2,inline,1000,4302,-1,0,1
2,inline,1000,4303,-1,0,1
2,inline,1000,4401,-1,0,1
2,inline,1000,4402,-1,0,1
2,inline,1000,4501,-1,0,1
2,inline,1000,4601,-1,0,1
2,inline,1000,4602,-1,0,1
2,inline,1000,4701,-1,0,1
2,inline,1000,4801,-1,0,1
2,inline,1000,4802,-1,0,1
2,inline,1000,4803,-1,0,1
2,inline,1000,4804,-1,0,1
2,inline,1000,4805,-1,0,1
2,inline,1000,4806,-1,0,1
2,inline,1000,4901,-1,0,1
2,inline,1000,4902,-1,0,1
2,inline,1000,4903,-1,0,1
2,inline,1000,4904,-1,0,1
2,inline,1000,4905,-1,0,1
2,inline,1000,4906,-1,0,1
2,inline,1000,5001,-1,0,1
2,inline,1000,5101,-1,0,1
2,inline,1000,5201,-1,0,1
2,inline,1000,5202,-1,0,1
2,inline,1000,5203,-1,0,1
2,inline,1000,5204,-1,0,1
2,inline,1000,5205,-1,0,1
2,inline,1000,5206,-1,0,1
2,inline,1000,5301,-1,0,1
2,inline,1000,5302,-1,0,1
2,inline,1000,5303,-1,0,1
2,inline,1000,5401,-1,0,1
2,inline,1000,5402,-1,0,1
2,inline,1000,5403,-1,0,1
2,inline,1000,5404,-1,0,1
2,inline,1000,5405,-1,0,1
2,inline,1000,5406,-1,0,1
2,inline,1000,5407,-1,0,1
2,inline,1000,5408,-1,0,1
2,inline,1000,5501,-1,0,1
2,inline,1000,5502,-1,0,1
2,inline,1000,5601,-1,0,1
2,inline,1000,5602,-1,0,1
2,inline,1000,5701,-1,0,1
2,inline,1000,5702,-1,0,1
2,inline,1000,5801,-1,0,1
2,inline,1000,5802,-1,0,1
2,inline,1000,5803,-1,0,1
2,inline,1000,5804,-1,0,1
2,inline,1000,5805,-1,0,1
2,inline,1000,5806,-1,0,1
2,inline,1000,5807,-1,0,1
2,inline,1000,5808,-1,0,1
2,inline,1000,5901,-1,0,1
2,inline,1000,5902,-1,0,1
2,inline,1000,5903,-1,0,1
2,inline,1000,6001,-1,0,1
2,inline,1000,6002,-1,0,1
2,inline,1000,6101,-1,0,1
2,inline,1000,6102,-1,0,1
2,inline,1000,6103,-1,0,1
2,inline,1000,6201,-1,0,1
2,inline,1000,6301,-1,0,1
2,inline,1000,6302,-1,0,1
2,inline,1000,6303,-1,0,1
2,inline,1000,6304,-1,0,1
2,inline,1000,6305,-1,0,1
2,inline,1000,6306,-1,0,1
2,inline,1000,6307,-1,0,1
2,inline,1000,6308,-1,0,1
2,inline,1000,6309,-1,0,1
2,inline,1000,6310,-1,0,1
2,inline,1000,6401,-1,0,1
2,inline,1000,6402,-1,0,1
2,inline,1000,6403,-1,0,1
2,inline,1000,6404,-1,0,1
2,inline,1000,6405,-1,0,1
2,inline,1000,6406,-1,0,1
2,inline,1000,6501,-1,0,1
2,inline,1000,6601,-1,0,1
2,inline,1000,6701,-1,0,1
2,inline,1000,6702,-1,0,1
2,inline,1000,6703,-1,0,1
2,inline,1000,6704,-1,0,1
2,inline,1000,6705,-1,0,1
2,inline,1000,6706,-1,0,1
2,inline,1000,6707,-1,0,1
2,inline,1000,6708,-1,0,1
2,inline,1000,6801,-1,0,1
2,inline,1000,6802,-1,0,1
2,inline,1000,6901,-1,0,1
2,inline,1000,6902,-1,0,1
2,inline,1000,7001,-1,0,1
2,inline,1000,7002,-1,0,1
2,inline,1000,7003,-1,0,1
2,inline,1000,7101,-1,0,1
2,inline,1000,7102,-1,0,1
2,inline,1000,7201,-1,0,1
2,inline,1000,7202,-1,0,1
2,inline,1000,7203,-1,0,1
2,inline,1000,7204,-1,0,1
2,inline,1000,7205,-1,0,1
2,inline,1000,7206,-1,0,1
2,inline,1000,7301,-1,0,1
2,inline,1000,7302,-1,0,1
2,inline,1000,7401,-1,0,1
2,inline,1000,7402,-1,0,1
2,inline,1000,7403,-1,0,1
2,inline,1000,7404,-1,0,1
2,inline,1000,7501,-1,0,1
2,inline,1000,7502,-1,0,1
2,inline,1000,7503,-1,0,1
2,inline,1000,7504,-1,0,1
2,inline,1000,7505,-1,0,1
2,inline,1000,7601,-1,0,1
2,inline,1000,7602,-1,0,1
2,inline,1000,7701,-1,0,1
2,inline,1000,7702,-1,0,1
2,inline,1000,7703,-1,0,1
2,inline,1000,7704,-1,0,1
2,inline,1000,7705,-1,0,1
2,inline,1000,7706,-1,0,1
2,inline,1000,7801,-1,0,1
2,inline,1000,7901,-1,0,1
2,inline,1000,7902,-1,0,1
2,inline,1000,7903,-1,0,1
2,inline,1000,7904,-1,0,1
2,inline,1000,8001,-1,0,1
2,inline,1000,8002,-1,0,1
2,inline,1000,8101,-1,0,1
2,inline,1000,8102,-1,0,1
2,inline,1000,8201,-1,0,1
2,inline,1000,8202,-1,0,1
2,inline,1000,8203,-1,0,1
2,inline,1000,8204,-1,0,1
2,inline,1000,8205,-1,0,1
2,inline,1000,8301,-1,0,1
2,inline,1000,8302,-1,0,1
2,inline,1000,8401,-1,0,1
2,inline,1000,8402,-1,0,1
2,inline,1000,8501,-1,0,1
2,inline,1000,8601,-1,0,1
2,inline,1000,8602,-1,0,1
2,inline,1000,8701,-1,0,1
2,inline,1000,8702,-1,0,1
2,inline,1000,8703,-1,0,1
2,inline,1000,8704,-1,0,1
2,inline,1000,8705,-1,0,1
2,inline,1000,8706,-1,0,1
2,inline,1000,8707,-1,0,1
2,inline,1000,8708,-1,0,1
2,inline,1000,8709,-1,0,1
2,inline,1000,8801,-1,0,1
2,inline,1000,8901,-1,0,1
2,inline,1000,8902,-1,0,1
2,inline,1000,9001,-1,0,1
2,inline,1000,9002,-1,0,1
2,inline,1000,9101,-1,0,1
2,inline,1000,9102,-1,0,1
2,inline,1000,9103,-1,0,1
2,inline,1000,9201,-1,0,1
2,inline,1000,9202,-1,0,1
2,inline,1000,9203,-1,0,1
2,inline,1000,9204,-1,0,1
2,inline,1000,9205,-1,0,1
2,inline,1000,9206,-1,0,1
2,inline,1000,9207,-1,0,1
2,inline,1000,9208,-1,0,1
2,inline,1000,9209,-1,0,1
2,inline,1000,9210,-1,0,1
2,inline,1000,9211,-1,0,1
2,inline,1000,9301,-1,0,1
2,inline,1000,9302,-1,0,1
2,inline,1000,9303,-1,0,1
2,inline,1000,9304,-1,0,1
2,inline,1000,9305,-1,0,1
2,inline,1000,9401,-1,0,1
2,inline,1000,9402,-1,0,1
2,inline,1000,9403,-1,0,1
2,inline,1000,9404,-1,0,1
2,inline,1000,9405,-1,0,1
2,inline,1000,9406,-1,0,1
2,inline,1000,9407,-1,0,1
2,inline,1000,9501,-1,0,1
2,inline,1000,9601,-1,0,1
2,inline,1000,9701,-1,0,1
2,inline,1000,9702,-1,0,1
2,inline,1000,9801,-1,0,1
2,inline,1000,9802,-1,0,1
2,inline,1000,9901,-1,0,1
2,inline,1000,9902,-1,0,1
2,inline,1000,10001,-1,0,1
2,inline,1000,10002,-1,0,1
2,inline,1000,10101,-1,0,1
2,inline,1000,10201,-1,0,1
2,inline,1000,10202,-1,0,1
2,inline,1000,10203,-1,0,1
2,inline,1000,10204,-1,0,1
2,inline,1000,10205,-1,0,1
2,inline,1000,10301,-1,0,1
2,inline,1000,10302,-1,0,1
2,inline,1000,10401,-1,0,1
2,inline,1000,10402,-1,0,1
2,inline,1000,10501,-1,0,1
2,inline,1000,10502,-1,0,1
2,inline,1000,10503,-1,0,1
2,inline,1000,10504,-1,0,1
2,inline,1000,10505,-1,0,1
2,inline,1000,10506,-1,0,1
2,inline,1000,10601,-1,0,1
2,inline,1000,10602,-1,0,1
2,inline,1000,10701,-1,0,1
2,inline,1000,10702,-1,0,1
2,inline,1000,10703,-1,0,1
2,inline,1000,10801,-1,0,1
2,inline,1000,10802,-1,0,1
2,inline,1000,10901,-1,0,1
2,inline,1000,11001,-1,0,1
2,inline,1000,11002,-1,0,1
2,inline,1000,11101,-1,0,1
2,inline,1000,11201,-1,0,1
2,inline,1000,11202,-1,0,1
2,inline,1000,11203,-1,0,1
2,inline,1000,11204,-1,0,1
2,inline,1000,11205,-1,0,1
2,inline,1000,11206,-1,0,1
2,inline,1000,11301,-1,0,1
2,inline,1000,11302,-1,0,1
2,inline,1000,11303,-1,0,1
2,inline,1000,11304,-1,0,1
2,inline,1000,11305,-1,0,1
2,inline,1000,11306,-1,0,1
2,inline,1000,11401,-1,0,1
2,inline,1000,11501,-1,0,1
2,inline,1000,11601,-1,0,1
2,inline,1000,11602,-1,0,1
2,inline,1000,11603,-1,0,1
2,inline,1000,11604,-1,0,1
2,inline,1000,11605,-1,0,1
2,inline,1000,11606,-1,0,1
2,inline,1000,11701,-1,0,1
2,inline,1000,11702,-1,0,1
2,inline,1000,11703,-1,0,1
2,inline,1000,11801,-1,0,1
2,inline,1000,11802,-1,0,1
2,inline,1000,11803,-1,0,1
2,inline,1000,11804,-1,0,1
2,inline,1000,11805,-1,0,1
2,inline,1000,11806,-1,0,1
2,inline,1000,11807,-1,0,1
2,inline,1000,11808,-1,0,1
2,inline,1000,11901,-1,0,1
2,inline,1000,11902,-1,0,1
2,inline,1000,12001,-1,0,1
2,inline,1000,12002,-1,0,1
2,inline,1000,12101,-1,0,1
2,inline,1000,12102,-1,0,1
2,inline,1000,12201,-1,0,1
2,inline,1000,12202,-1,0,1
2,inline,1000,12203,-1,0,1
2,inline,1000,12204,-1,0,1
2,inline,1000,12205,-1,0,1
2,inline,1000,12206,-1,0,1
2,inline,1000,12207,-1,0,1
2,inline,1000,12208,-1,0,1
2,inline,1000,12301,-1,0,1
2,inline,1000,12302,-1,0,1
2,inline,1000,12303,-1,0,1
2,inline,1000,12401,-1,0,1
2,inline,1000,12402,-1,0,1
2,inline,1000,12501,-1,0,1
2,inline,1000,12502,-1,0,1
2,inline,1000,12503,-1,0,1
2,inline,1000,12601,-1,0,1
2,inline,1000,12701,-1,0,1
2,inline,1000,12702,-1,0,1
2,inline,1000,12703,-1,0,1
2,inline,1000,12704,-1,0,1
2,inline,1000,12705,-1,0,1
2,inline,1000,12706,-1,0,1
2,inline,1000,12707,-1,0,1
2,inline,1000,12708,-1,0,1
2,inline,1000,12709,-1,0,1
2,inline,1000,12710,-1,0,1
2,inline,1000,12801,-1,0,1
2,inline,1000,12802,-1,0,1
2,inline,1000,12803,-1,0,1
2,inline,1000,12804,-1,0,1
2,inline,1000,12805,-1,0,1
2,inline,1000,12806,-1,0,1
2,inline,1000,12901,-1,0,1
2,inline,1000,13001,-1,0,1
2,inline,1000,13101,-1,0,1
2,inline,1000,13102,-1,0,1
2,inline,1000,13103,-1,0,1
2,inline,1000,13104,-1,0,1
2,inline,1000,13105,-1,0,1
2,inline,1000,13106,-1,0,1
2,inline,1000,13107,-1,0,1
2,inline,1000,13108,-1,0,1
2,inline,1000,13201,-1,0,1
2,inline,1000,13202,-1,0,1
2,inline,1000,13301,-1,0,1
2,inline,1000,13302,-1,0,1
2,inline,1000,13401,-1,0,1
2,inline,1000,13402,-1,0,1
2,inline,1000,13403,-1,0,1
2,inline,1000,13501,-1,0,1
2,inline,1000,13502,-1,0,1
2,inline,1000,13601,-1,0,1
2,inline,1000,13602,-1,0,1
2,inline,1000,13603,-1,0,1
2,inline,1000,13604,-1,0,1
2,inline,1000,13605,-1,0,1
2,inline,1000,13606,-1,0,1
2,inline,1000,13701,-1,0,1
2,inline,1000,13702,-1,0,1
2,inline,1000,13801,-1,0,1
2,inline,1000,13802,-1,0,1
2,inline,1000,13803,-1,0,1
2,inline,1000,13804,-1,0,1
2,inline,1000,13901,-1,0,1
2,inline,1000,13902,-1,0,1
2,inline,1000,13903,-1,0,1
2,inline,1000,13904,-1,0,1
2,inline,1000,13905,-1,0,1
2,inline,1000,14001,-1,0,1
2,inline,1000,14002,-1,0,1
2,inline,1000,14101,-1,0,1
2,inline,1000,14102,-1,0,1
2,inline,1000,14103,-1,0,1
2,inline,1000,14104,-1,0,1
2,inline,1000,14105,-1,0,1
2,inline,1000,14106,-1,0,1
2,inline,1000,14201,-1,0,1
2,inline,1000,14301,-1,0,1
2,inline,1000,14302,-1,0,1
2,inline,1000,14303,-1,0,1
2,inline,1000,14304,-1,0,1
2,inline,1000,14401,-1,0,1
2,inline,1000,14402,-1,0,1
2,inline,1000,14501,-1,0,1
2,inline,1000,14502,-1,0,1
2,inline,1000,14601,-1,0,1
2,inline,1000,14602,-1,0,1
2,inline,1000,14603,-1,0,1
2,inline,1000,14604,-1,0,1
2,inline,1000,14605,-1,0,1
2,inline,1000,14701,-1,0,1
2,inline,1000,14702,-1,0,1
2,inline,1000,14801,-1,0,1
2,inline,1000,14802,-1,0,1
2,inline,1000,14901,-1,0,1
2,inline,1000,15001,-1,0,1
2,inline,1000,15002,-1,0,1
2,inline,1000,15101,-1,0,1
2,inline,1000,15102,-1,0,1
2,inline,1000,15103,-1,0,1
2,inline,1000,15104,-1,0,1
2,inline,1000,15105,-1,0,1
2,inline,1000,15106,-1,0,1
2,inline,1000,15107,-1,0,1
2,inline,1000,15108,-1,0,1
2,inline,1000,15109,-1,0,1
2,inline,1000,15201,-1,0,1
2,inline,1000,15301,-1,0,1
2,inline,1000,15302,-1,0,1
2,inline,1000,15401,-1,0,1
2,inline,1000,15402,-1,0,1
2,inline,1000,15501,-1,0,1
2,inline,1000,15502,-1,0,1
2,inline,1000,15503,-1,0,1
2,inline,1000,15601,-1,0,1
2,inline,1000,15602,-1,0,1
2,inline,1000,15603,-1,0,1
2,inline,1000,15604,-1,0,1
2,inline,1000,15605,-1,0,1
2,inline,1000,15606,-1,0,1
2,inline,1000,15607,-1,0,1
2,inline,1000,15608,-1,0,1
2,inline,1000,15609,-1,0,1
2,inline,1000,15610,-1,0,1
2,inline,1000,15611,-1,0,1
2,inline,1000,15701,-1,0,1
2,inline,1000,15702,-1,0,1
2,inline,1000,15703,-1,0,1
2,inline,1000,15704,-1,0,1
2,inline,1000,15705,-1,0,1
2,inline,1000,15801,-1,0,1
2,inline,1000,15802,-1,0,1
2,inline,1000,15803,-1,0,1
2,inline,1000,15804,-1,0,1
2,inline,1000,15805,-1,0,1
2,inline,1000,15806,-1,0,1
2,inline,1000,15807,-1,0,1
2,inline,1000,15901,-1,0,1
2,inline,1000,16001,-1,0,1
2,inline,1000,16101,-1,0,1
2,inline,1000,16102,-1,0,1
2,inline,1000,16201,-1,0,1
2,inline,1000,16202,-1,0,1
2,inline,1000,16301,-1,0,1
2,inline,1000,16302,-1,0,1
2,inline,1000,16401,-1,0,1
2,inline,1000,16402,-1,0,1
2,inline,1000,16501,-1,0,1
2,inline,1000,16601,-1,0,1
2,inline,1000,16602,-1,0,1
2,inline,1000,16603,-1,0,1
2,inline,1000,16604,-1,0,1
2,inline,1000,16605,-1,0,1
2,inline,1000,16701,-1,0,1
2,inline,1000,16702,-1,0,1
2,inline,1000,16801,-1,0,1
2,inline,1000,16802,-1,0,1
2,inline,1000,16901,-1,0,1
2,inline,1000,16902,-1,0,1
2,inline,1000,16903,-1,0,1
2,inline,1000,16904,-1,0,1
2,inline,1000,16905,-1,0,1
2,inline,1000,16906,-1,0,1
2,inline,1000,17001,-1,0,1
2,inline,1000,17002,-1,0,1
2,inline,1000,17101,-1,0,1
2,inline,1000,17102,-1,0,1
2,inline,1000,17103,-1,0,1
2,inline,1000,17201,-1,0,1
2,inline,1000,17202,-1,0,1
2,inline,1000,17301,-1,0,1
2,inline,1000,17401,-1,0,1
2,inline,1000,17402,-1,0,1
2,inline,1000,17501,-1,0,1
2,inline,1000,17601,-1,0,1
2,inline,1000,17602,-1,0,1
2,inline,1000,17603,-1,0,1
2,inline,1000,17604,-1,0,1
2,inline,1000,17605,-1,0,1
2,inline,1000,17606,-1,0,1
2,inline,1000,17701,-1,0,1
2,inline,1000,17702,-1,0,1
2,inline,1000,17703,-1,0,1
2,inline,1000,17704,-1,0,1
2,inline,1000,17705,-1,0,1
2,inline,1000,17706,-1,0,1
2,inline,1000,17801,-1,0,1
2,inline,1000,17901,-1,0,1
2,inline,1000,18001,-1,0,1
2,inline,1000,18002,-1,0,1
2,inline,1000,18003,-1,0,1
2,inline,1000,18004,-1,0,1
2,inline,1000,18005,-1,0,1
2,inline,1000,18006,-1,0,1
2,inline,1000,18101,-1,0,1
2,inline,1000,18102,-1,0,1
2,inline,1000,18103,-1,0,1
2,inline,1000,18201,-1,0,1
2,inline,1000,18202,-1,0,1
2,inline,1000,18203,-1,0,1
2,inline,1000,18204,-1,0,1
2,inline,1000,18205,-1,0,1
2,inline,1000,18206,-1,0,1
2,inline,1000,18207,-1,0,1
2,inline,1000,18208,-1,0,1
2,inline,1000,18301,-1,0,1
2,inline,1000,18302,-1,0,1
